"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"ACCN5",0.0108316951452053,0.0185032649734995,0.0696522408693397,0.0849408841532649,0.518891239225832,0.598013799392973
"ACCS",326.916644086897,352.472939585838,189.568859392636,176.21384919436,0.321944972266238,0.405343280408572
"ACCSL",0.0186752392459884,0.0749732417060039,0.0957360083846522,0.165615099850515,0.0140911601813643,0.0273605748983111
"ACD",404.325914365991,387.021037577375,167.970511501965,146.058143857934,0.424433968693081,0.508296257900706
"ACE",713.257704278914,919.817418376486,585.070777945614,608.40354203612,0.0196065005783422,0.0366488630946277
"ACE2",41.5515812143498,55.2186824707756,21.2063433562297,34.6397014086711,0.00482539620684676,0.0104528522176631
"ACER1",0.43574429219858,0.530641614064573,0.621255499514719,0.79777565663998,0.393146657805124,0.477734562536885
"ACER2",128.1499205331,45.5478876947158,103.450570070088,31.9192027019778,9.65911232291503e-24,2.07956227068216e-22
"ACER3",231.95113194501,241.562620179932,98.0661121157422,131.58415015237,0.597699718193031,0.670263687560765
"ACHE",23.9749200986862,58.5607158989468,21.2063815979626,51.021129424257,3.2571192489533e-06,1.24891743913361e-05
"ACIN1",4077.52608644954,3486.15225500021,1636.38076979491,1677.52677087686,0.0157338636474515,0.0301644727833111
"ACLY",2395.20801372188,2118.08679245208,915.733644578042,1060.16786681483,0.0662728885196618,0.106825394249144
"ACMSD",1.17796775467151,0.436420817818103,2.16217546304089,1.14971148328377,0.000268124185256282,0.000744979369181718
"ACN9",171.698227241026,231.441448992297,83.2885727278741,117.579993555832,0.000412818101772513,0.0011087399212017
"ACO1",2754.18321340068,1578.61546116194,2229.69702764235,950.153200953144,8.88828925365959e-10,5.57786067001731e-09
"ACO2",3168.01567819022,3516.96747076839,1250.75249392628,1995.26222244737,0.201572092672717,0.276472813087467
"ACOT11",210.20910513037,525.140493119982,104.208232105136,387.710257481382,5.93748299619416e-08,2.92769764269903e-07
"ACOT12",6.1431497608582,0.105862605138019,19.9370505435941,0.320129415731587,1.07335532352554e-06,4.43594517623628e-06
"ACOT13",675.986158446586,631.996453430703,225.140272312618,284.666037627288,0.268938332139724,0.351591438129965
"ACOT1",402.345287935743,378.624289186379,161.268721256038,186.083863347098,0.366686171333757,0.450828535742736
"ACOT2",296.982713380918,276.771413414501,148.014329617199,124.177312888774,0.277066828735682,0.360642088134166
"ACOT4",63.3545129869616,46.6484534862331,39.7154885796763,25.6938792279408,8.76812398018885e-05,0.000266933055859298
"ACOT6",1.387340235404,6.59896567072892,1.71946508790013,4.72720432611537,1.05778493076926e-11,8.55619094121838e-11
"ACOT7",427.521788239562,150.790270556485,127.634891309924,79.2584236580204,5.82907784280772e-45,4.01505279316969e-43
"ACOT8",452.238460692909,390.712651699867,178.889520148431,176.338301905927,0.0174866155943794,0.0331318388291654
"ACOT9",689.267247848094,458.835131972927,228.753700568589,207.591197769125,2.7051440989464e-11,2.07587704132013e-10
"ACOX1",1995.86694843508,1483.4208166983,778.01523187276,862.345083161982,6.69983196086697e-05,0.00020832009101632
"ACOX2",654.096806306113,696.535541285423,294.08531337641,352.92179117263,0.391886569241813,0.476524476290906
"ACOX3",399.259849464358,326.2088110759,148.321334528155,157.247980898238,0.00158900983351163,0.00383274525907425
"ACOXL",10.1688129440288,10.603103387928,7.50097965579394,7.66808152677879,0.693198659898025,0.755078699036438
"ACP1",1697.83691614176,1692.97631147904,671.616145750825,847.269883588591,0.967136935133366,0.975458799769193
"ACP2",1118.78458863009,834.088566744255,398.183414203592,404.499104029236,4.33973051985706e-06,1.63475960421001e-05
"ACP5",936.859087958569,333.48200373579,672.564545465029,391.256690716597,2.92005653955114e-16,3.84557248874922e-15
"ACP6",656.751657089202,423.575507579472,347.302808900429,232.037241533243,4.20475205566613e-09,2.43232468120554e-08
"ACPL2",436.865421480755,275.952214864466,268.870705858393,144.913011485065,1.27313268885366e-09,7.84224696231801e-09
"ACPP",118.666096343002,54.7142530336727,83.9127685464201,41.1132761550967,2.71775126018528e-15,3.31016419179584e-14
"ACPT",0.113470702662206,0.196139277774755,0.245971990987117,0.287895349145817,0.0438167834452279,0.0743094684301674
"ACR",4.90852325201876,2.73641052353503,3.91336743535709,2.25718122799678,5.06276627759856e-08,2.52873379686483e-07
"ACRBP",131.50746217206,227.004585831034,87.6497776069993,165.985864370808,6.01525147748178e-05,0.000188744052308461
"ACRC",68.5475114036146,48.5983161209915,52.4257357500734,26.126334862896,3.00999527043388e-05,9.92145127455626e-05
"ACRV1",0.370333117537161,0.510331448939407,0.488543227027444,0.58642480795756,0.0914055190484395,0.141360147671956
"ACSBG1",4.41775276376263,4.80400261409996,2.63005881856662,3.1266240128434,0.379717180259732,0.464456652293041
"ACSBG2",0.568223612383082,0.531467122369652,0.755936635308844,0.495845007253079,0.64326732114357,0.711687927637121
"ACSF2",1048.5316410061,2466.95442349492,420.073954944572,1230.94999512342,2.37128333896768e-12,2.08488105911943e-11
"ACSF3",506.442868789362,498.338439983882,189.834651036398,239.379210431203,0.807942291239345,0.851933046746353
"ACSL1",1502.77726387478,2349.0776044922,782.034888414742,1334.42934849346,1.3451151817138e-05,4.69957969361537e-05
"ACSL3",1803.20995973554,1768.90048675179,795.745358119913,959.806881147798,0.798532412776162,0.844231430016635
"ACSL4",1658.80887849412,1194.09671961621,933.160818414742,618.220253688223,6.21088815890844e-06,2.2850778681564e-05
"ACSL5",858.579446743404,314.811333548569,561.847554906323,190.825570121135,4.65864748597748e-30,1.43658354167589e-28
"ACSL6",3.89690719501435,16.4117835686965,7.87086712371495,11.0564973754384,5.54501366969917e-12,4.65038719646235e-11
"ACSM1",31.6791645142527,16.4153089757128,26.6710095726678,15.003294654861,1.29372006484181e-08,7.04081590542745e-08
"ACSM2A",0.858128362012719,5.09754969444378,2.40189044558477,5.16323096898882,5.42709395246246e-08,2.69525944457774e-07
"ACSM2B",0.522387309121083,3.1066316753313,1.9062066992936,6.02490746062182,0.00183379095850844,0.00436330792644151
"ACSM3",45.9210689746948,49.3812694483292,38.7951687358375,27.6581254663296,0.422786399633751,0.506807642740201
"ACSM4",0.0124874573997721,0.0173548106701955,0.0924225435754208,0.0936101030353752,0.717614098851692,0.776037604390792
