"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"RBM8A",2071.93199491462,1994.26920211911,957.192869029749,1010.44296926716,0.624302578569144,0.695427858411701
"RBM9",2348.48600646611,2563.01829790175,1219.09438885823,1373.05095816384,0.311204409108335,0.402388266950411
"RBMS1",1229.64644959719,1041.22251968658,512.337099590825,405.193479817725,0.0085205154580039,0.0190995186752004
"RBMS2",2596.31092342374,1960.26300231033,1301.1870640697,1036.67116619548,0.000558620687324349,0.00173279873457188
"RBMS3",198.525470533203,243.603727509864,117.126374390076,143.113662411004,0.0386448019125386,0.0713879170585004
"RBMX2",508.572855122491,418.922031394371,284.637236447401,184.248384219123,0.0123692774790623,0.0264970755510875
"RBMX",4491.58365456914,3924.30198498555,2031.12596344987,1721.82028412951,0.053657019377322,0.0945178488634969
"RBMXL1",615.187489618684,752.520317089756,260.898494854597,316.122970033934,0.00480906390411191,0.0115657003563529
"RBMXL2",0.825325611992008,1.11090018531612,1.54137867953737,1.05345037676977,0.148960237948432,0.223022085943759
"RBMXL3",0.00703999826134309,0.0148320819594871,0.0561395094303089,0.0810577803850821,0.508663848483026,0.59125297351576
"RBMY1A1",0,0.0125083737555373,0,0.0960786418850969,0.321464383120815,0.407951278274989
"RBMY1A3P",0,0,0,0,NA,NA
"RBMY1B",0.00604779960296727,0,0.0659737047957782,0,0.319356756610049,0.406877682453037
"RBMY1E",0,0,0,0,NA,NA
"RBMY1F",0,0,0,0,NA,NA
"RBMY1J",0,0,0,0,NA,NA
"RBMY2EP",0,0,0,0,NA,NA
"RBMY2FP",0,0,0,0,NA,NA
"RBMY3AP",0,0,0,0,NA,NA
"RBP1",303.62701131008,262.029495119785,513.293324120186,185.861475677711,0.432885828591568,0.51879358323474
"RBP2",0.882374544231057,0.226501065903279,8.13251537072956,0.36573988347401,0.381724352027778,0.468112240719345
"RBP3",0.0532076128840887,0.144470616311028,0.170414050952452,0.252172352269843,0.0139600860134154,0.0294753875225175
"RBP4",16.7895922576139,13.8995986956425,51.6627900509574,14.8733467675841,0.573014598222537,0.650398892566964
"RBP5",107.665475356045,91.3313231397295,361.344936368709,88.3042866682351,0.642023156617327,0.710749404855585
"RBP7",586.164381977934,350.651374186236,425.358775598668,196.932677767141,1.11714840057897e-06,6.9198829831402e-06
"RBPJ",710.332536981898,619.504104528935,431.922831402631,302.973130951603,0.106144786422599,0.168188050124406
"RBPJL",0.10408201507567,0.0411530693468123,0.382880956188282,0.140505347689127,0.11375072104812,0.178178273980192
"RBPMS",2908.01711038662,2694.80843945291,1276.42704977403,1306.39597926226,0.30390327822816,0.394734704961158
"RBPMS2",565.838066033377,364.318172391813,333.906228323949,237.890429996055,7.77798046205851e-06,3.91739847201158e-05
"RBX1",1212.20046711605,1011.27006945785,599.980479592415,458.609446204692,0.0144570343305736,0.0304058484737372
"RC3H1",967.76833942694,1104.36052543099,484.025673874133,610.579789442575,0.136813330586739,0.207934215953318
"RC3H2",370.576883478776,426.554189095152,223.504892712825,244.066724269033,0.141653060291299,0.214053275432627
"RCAN1",1299.78571005375,2177.19365568648,900.589100607598,1638.20320337158,0.000256320142142252,0.000872064189575349
"RCAN2",1223.38482814909,809.480813209456,956.677483254599,465.168693457252,0.000145451604667436,0.000528398407580919
"RCAN3",230.621621199534,176.457678093233,167.59623761664,110.406265938069,0.0109339090779566,0.0237866948116355
"RCBTB1",2930.5844106908,2204.65259266355,1780.43225087682,1311.67091276327,0.00251491071372609,0.00652721180178521
"RCBTB2",1271.30269608315,1191.10313512187,633.869566146403,662.231713122649,0.442113620172352,0.527638882377115
"RCC1",260.696068329202,154.456743926699,189.691735195992,95.0096469377212,1.51930166702256e-06,9.11444249388423e-06
"RCC2",2189.78192015768,1334.51942397308,936.128359106529,584.823430097592,4.65786104050905e-12,1.28283652210714e-10
"RCCD1",224.627841483822,184.797474873943,114.926568565749,76.0094173144183,0.00652897039229309,0.0150973474030184
"RCE1",243.246639358896,220.039458382,103.680900897024,81.2058938832223,0.104779738585402,0.166354682627847
"RCHY1",841.702958616561,806.04128671964,387.029272671667,449.578590566958,0.603473588480009,0.677243890759263
"RCL1",291.733260886532,271.843278633126,113.246966476344,125.113202770104,0.305469218083005,0.396279570205002
"RCN1",2192.95560417804,1952.61636964973,961.53517095993,896.67695776619,0.102922179282086,0.163772701635706
"RCN2",2796.61663116805,1236.00548274217,1767.96801460959,648.510727806098,8.26312378457348e-15,5.26182038447601e-13
"RCN3",164.323860246486,174.727246932626,103.765851318426,80.1708371101009,0.46249454544972,0.54725875466133
"RCOR1",669.235312544924,560.26248077721,295.79714827759,281.170703077436,0.0182872645760355,0.0372963948590198
"RCOR2",42.2191414675264,13.7189458379769,44.6184812513259,13.1389657384915,1.54742935921888e-09,2.11633721187288e-08
"RCOR3",1761.39605844152,1484.65499142513,819.650241962538,791.932330982842,0.0320458712150599,0.0606950075727123
"RCSD1",250.844784743131,333.925004839061,146.264082203665,324.548404107051,0.0650846102510294,0.111361182780193
"RCVRN",0.676073757262622,0.69724961969,1.48883975767085,0.727393245798448,0.898709926471835,0.923375568345489
"RD3",0.191456965598979,0.0926634165411595,0.812173007621557,0.231130287320296,0.220504861664171,0.305439721363581
"RDBP",1711.79004511939,1398.37021609097,612.788168697486,630.706687160585,0.00208803308775471,0.00555510627696742
"RDH10",469.08691124741,253.014908618935,439.586543066048,114.629162027626,1.42134464102304e-06,8.60163017471418e-06
"RDH11",4347.17920501628,2747.60123227401,2210.97027175951,1532.35644969127,8.30241589062701e-08,6.96344243222602e-07
"RDH12",81.039929155593,98.2202459003263,172.95743795783,162.706635449111,0.517351230264949,0.599191256322269
"RDH13",294.06673212288,261.563042562018,127.756084297202,136.94635152567,0.130469592258606,0.199658617573154
"RDH14",484.321086134957,413.410761446252,201.560711758461,196.315737237332,0.02639595568676,0.0513511513871148
"RDH16",5.19162814020046,4.4019349812975,4.63299693553545,2.69968787344294,0.153827546128496,0.229127162837476
"RDH5",128.847529510097,26.9370326911475,199.728455188731,20.7070151883964,2.03569216954112e-07,1.54245910147478e-06
"RDH8",0.066357521932418,0,0.257556132313405,0,0.00579202917952918,0.0135980960443964
"RDM1",5.92077385787532,1.29553649654199,8.93601877219616,1.98058095363344,2.97704489542846e-07,2.14662865791894e-06
"RDX",3039.34681354336,2689.17550666279,1598.89588550116,1553.94244976176,0.163616294857652,0.240322325400629
"REC8",117.468832964963,77.7382741881437,185.057246000485,44.4623099203436,0.0282323203667542,0.054431129662834
"RECK",274.511672984866,317.010852229995,134.610444687966,165.083412192805,0.089548860053424,0.145701802975687
"RECQL4",195.306035231614,127.178431468173,112.476816323087,53.5313230328768,1.49702866880424e-07,1.17430710995453e-06
"RECQL5",1544.04345400156,1181.32943410813,816.75561045219,579.736015141278,0.000823689058219773,0.00244357013636563
"RECQL",614.41790528734,644.673617072454,282.665544229805,305.177039607018,0.52491676667247,0.606267949954716
"REEP1",76.751868200906,72.1877210225378,101.05868746608,41.615226611752,0.671161692581273,0.73521492593889
"REEP2",61.2066010596407,35.4684514374941,100.371685398458,19.1972621353424,0.00783606031232309,0.0177664163674907
"REEP3",694.331721138309,453.868768807894,381.109091301665,271.330424298432,3.12208397346534e-06,1.73309464323819e-05
"REEP4",535.183973946739,331.162881480058,237.628926861954,159.21017431789,2.11692121452368e-10,3.66157782737033e-09
"REEP5",13193.7543029761,11308.0837323548,5990.99288387062,6544.15801462504,0.0655881511062179,0.112068230839001
"REEP6",500.565156828128,302.083921660365,350.820633344223,162.03130457219,6.61654993418554e-07,4.35907466010016e-06
"REG1A",0.162921013172183,0.236122913698113,0.59340246166993,1.43789683075601,0.70845288185103,0.766490740360984
"REG1B",0,0.0195833975002142,0,0.0935864146204616,0.113415981342611,0.177787231741885
"REG1P",0.0132017947305801,0,0.103287588298517,0,0.165844739426983,0.242686297192807
"REG3A",0,0,0,0,NA,NA
"REG3G",0,0,0,0,NA,NA
"REG4",0.338248939574869,0.700446254679115,0.882754984658359,1.5163899956312,0.0935679655274485,0.151268715291182
"REL",54.761527506159,90.8214687449479,41.9712463512063,53.0468238004497,1.5152385160544e-05,7.05734780538267e-05
"RELA",1986.47162254085,1531.77956117522,774.206326859819,663.122680491735,8.06432205927327e-05,0.000312129538473033
"RELB",315.945561051537,293.827876258443,133.303971784199,166.000508134029,0.375221200851444,0.461695256063054
"RELL1",1022.59497553211,1150.45372846281,636.593230430859,616.690588162446,0.200173674563212,0.282540775299408
"RELL2",101.815613000461,51.825185600486,83.9759888422402,26.7374503855767,1.97191278288834e-08,1.9625881579817e-07
"RELN",19.3345597356676,333.082230712107,44.9879278068571,227.552772977087,3.21996227914004e-15,2.27502281877757e-13
"RELT",119.440463931053,81.0510614987772,67.0572369217319,67.2901858648842,0.000491615296864615,0.00154703302814101
"REM1",57.3635318353817,27.9987387672462,53.4216667175743,15.8312937018826,1.36550152486643e-07,1.08346043609938e-06
"REM2",16.9228619191621,8.85107991758811,27.0776491324446,4.33363417634153,0.00189591352745465,0.00510831302808997
"REN",16.1859127027953,0.659814404444466,28.1341230698909,1.29428780034144,2.11079085486041e-08,2.08215407710576e-07
"RENBP",323.732714812869,115.150197105023,371.25852513935,148.489419429346,3.09428112499774e-07,2.21915893451685e-06
"REP15",23.6024374273246,19.2439418582069,12.5259966926446,10.8919068885662,0.0183306841247245,0.0373735116828659
"REPIN1",2863.88384036374,1964.03441943709,1225.37355492939,959.536766399,3.29847966683928e-07,2.34875715592776e-06
"REPS1",864.909055151783,792.614512299581,335.376151007538,365.321968730823,0.204511760288079,0.287325228145035
"REPS2",437.812533226609,253.513764051702,356.424393277743,156.562232242407,3.620193849787e-06,1.98262875996962e-05
"RER1",3711.13944537451,2818.85494112148,1412.70152703779,1370.76832136462,9.27460838657143e-05,0.0003538494138662
"RERE",5275.11267032867,4702.07154505529,2652.73648818166,2568.32247937614,0.168328741145219,0.245620169247512
"RERG",82.8103573687344,53.2187374734801,66.7137827613756,27.2514577241842,4.54194485835725e-05,0.000187018507913619
"RERGL",23.2611766085052,78.2451172053498,31.0258752544656,70.2427064150679,2.27164634098681e-07,1.69863756873714e-06
"RESP18",0.0202028142791292,0,0.146261476226134,0,0.134534598566874,0.205031958715293
"REST",377.246312394729,372.036179037607,273.666868089938,246.954793674331,0.898540096633421,0.923290468790033
"RET",22.4782217072776,36.0893635423013,118.65657969824,31.7358937130137,0.243961096528361,0.331701490893825
"RETN",0.955707267895098,0.124492277002988,4.7490005125365,0.339008005356272,0.0598764522158586,0.103575539584401
"RETNLB",0.0223807560782554,0.00240146728796383,0.173676886326948,0.0184460202475889,0.217009479079535,0.301284858644306
"RETSAT",3658.91210247132,3625.68025175256,2294.34309096271,2000.67610242756,0.92107995457581,0.941082968407936
"REV1",1021.74697224144,1095.17821384996,491.80874721029,559.41929802249,0.393265862717253,0.479472617379968
