"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"AMOTL2",1821.4063716522,3067.7542926483,690.522044927651,1345.13856202955,0.000798402132337525,0.00603829938335454
"AMPD1",8.76511231742885,9.25894630277374,9.35732695176635,16.0991547208986,0.901517350178058,0.931260975549243
"AMPD2",718.266454073099,648.041085072316,195.646232408953,284.495348588883,0.389169896355165,0.51608052917774
"AMPD3",328.498562386507,288.926484232458,180.766705775029,167.550631965075,0.572750765900454,0.680681148091143
"AMPH",10.9216032625095,13.127890976488,5.55079116411741,10.376413882846,0.369277402811014,0.497847013346119
"AMT",311.71100614291,224.102690192712,112.226216357148,130.051179404086,0.0704530756987564,0.152793730058011
"AMTN",6.47820754220426,0.167651967688587,7.89008001456179,0.40043151191968,0.0581503621983533,0.132899604125342
"AMY1A",320.720948849647,153.992212420443,253.242086897579,106.269133963024,0.106343323657791,0.205654815469885
"AMY2A",10.4045641408285,4.55618109226387,6.62377159629541,2.70376988440841,0.0414092399031145,0.10459325005155
"AMY2B",610.415519649026,319.450906376903,238.213675203951,196.43234397148,0.0101552903245843,0.0385873601490184
"AMZ1",2.72565030244425,5.84587082027866,1.21183810729301,4.84545921751084,0.000175930098559367,0.00189746295784676
"AMZ2",1150.20269046048,1362.23530366661,265.039943130544,610.542628537175,0.100254273472537,0.197120172212011
"AMZ2P1",146.032576501438,189.257117977744,38.5177991636048,87.650815046407,0.0249503723320006,0.0727743828060455
"ANAPC10",126.452719724297,143.514731489309,34.7303490951628,61.5774421953016,0.264162392371529,0.395223982283303
"ANAPC11",1193.62623994464,1058.23901955059,198.510479850092,567.679798144107,0.195135461206642,0.317402825922759
"ANAPC13",1269.6808885276,1949.25683118359,372.218230015859,1009.77133852062,0.00120264993512671,0.00821041631617443
"ANAPC16",2504.91723567646,3327.91611741449,649.644308300585,1520.50632036449,0.0133806493499805,0.0471157711958725
"ANAPC1",285.509342650238,480.977895241642,141.622382419976,268.326948577349,0.005926138138218,0.0262032699807062
"ANAPC2",765.781096447682,795.140373673591,167.212671955818,341.5568455413,0.69653495856755,0.781226691385007
"ANAPC4",544.763124944824,507.304070576303,156.172845232891,220.182884361727,0.559109980359486,0.669246456767746
"ANAPC5",2070.40756148393,2204.19118668386,368.879206842941,1012.27352565333,0.477157662495325,0.596020660721477
"ANAPC7",899.664993343945,988.681611356969,142.873815593054,498.326232031906,0.285980582980883,0.419429669438897
"ANG",96.0812661550281,115.120745852533,26.6333073201177,47.9351995135322,0.113793371970296,0.215921251332789
"ANGEL1",483.787044053436,530.162135804467,184.462949768959,283.144933290625,0.547424555905172,0.659084823242385
"ANGEL2",539.989593505334,618.756453580045,167.281082609862,307.453570428717,0.288000720667946,0.421764291555215
"ANGPT1",207.742571706047,171.456043821882,165.165617870033,110.525179352625,0.563249845947613,0.672607474296161
"ANGPT2",387.39768488071,206.269310043345,199.160321657451,148.663816871757,0.0377684302956407,0.098128161773397
"ANGPT4",10.9812971995931,20.1253198870746,10.8047644194694,27.5473624724978,0.0945148145622722,0.188933694477201
"ANGPTL1",501.779195769294,1527.96647374525,228.672064799545,878.490229837807,4.64131900022179e-09,2.76151469457305e-07
"ANGPTL2",470.408573854823,348.388991265957,133.747042524208,180.569182100745,0.0416431461300277,0.104914944337312
"ANGPTL3",0.56192993438037,0.306959334430714,0.580950658644516,0.40191599875499,0.263667139178324,0.394681803062307
"ANGPTL4",1044.23763434673,457.371619171694,694.051610042137,381.119643860838,0.0488025381308977,0.117409868794271
"ANGPTL5",3.88473419736962,12.9013891323381,1.69247726791326,11.1800403851113,2.912166240785e-07,9.19105800416983e-06
"ANGPTL6",8.14665210312759,5.33363607333138,4.95261752441689,8.34075875669966,0.19500667978614,0.317341063601738
"ANGPTL7",1.66624450660707,3.44044388120273,1.8401334999726,3.96654956768374,0.0468741544369973,0.114140182613342
"ANK1",14.4510561273017,22.3847934641427,10.2892290042361,23.2807853729173,0.110213728564376,0.211101845005527
"ANK2",153.772650471776,1359.6249573646,76.498616840377,1023.88941899607,1.26372223382052e-12,3.363208874711e-10
"ANK3",1396.8139875877,2465.43849831856,637.966759221697,1484.03173682881,0.00182368225603748,0.0110945452386335
"ANKAR",59.2280575849883,61.6452523319425,20.2480581730934,33.6928808236296,0.777949637465824,0.842180087964597
"ANKDD1A",141.222506777515,264.518215444791,25.7443571185632,139.862535532043,1.00238696622362e-07,3.6489850116096e-06
"ANKFN1",0.115751968871453,0.75944009871168,0.227205271431874,0.877614529946602,3.63086535194407e-05,0.000540894570659505
"ANKFY1",1641.81910620098,1657.74695965582,601.109543060175,919.305365633039,0.949008253910424,0.964434106636663
"ANKH",2357.29513829498,1482.19983363373,1381.82993731921,783.188357618856,0.119484987539587,0.22342739694309
"ANKHD1",1718.76218981825,2882.17428801569,524.614232808783,1639.1698692977,0.000262810300775499,0.0025865997318704
"ANKHD1-EIF4EBP3",988.720104504557,865.834687205684,483.286940174232,468.986036814983,0.515496208347587,0.630516096760377
"ANKIB1",828.990823947603,1390.13384439176,343.614085192387,752.206023753579,0.00204579463574292,0.0121245499718089
"ANKK1",8.8205256802466,25.9280589134578,4.68202079325987,20.5587525384906,1.61409043418394e-06,3.94390781771942e-05
"ANKLE1",12.4089304941154,10.393873572554,4.37319732650156,9.87548054631014,0.328937858541279,0.458464415153004
"ANKLE2",1791.00877546089,1328.64324571221,455.879961899547,635.904376338506,0.0267656531849088,0.0765165878681368
"ANKMY1",244.039885191766,254.123824341977,46.7942035183067,123.815642306431,0.666334915594884,0.757886215866338
"ANKMY2",538.227800201063,760.009685247571,197.942576400006,420.643674691569,0.0228747061461261,0.0686101831924775
"ANKRA2",421.007572857801,437.123849240197,144.081645109181,220.608203397841,0.787547127777978,0.849581131379245
"ANKRD10",1974.39454329217,1180.83717727799,565.063218707995,508.341699451311,0.00478044963250416,0.0224683212188915
"ANKRD11",2554.4747565334,2939.75235310413,923.059022600605,1491.32862179201,0.32932864544132,0.458781802597535
"ANKRD12",956.033280637125,1670.83475066568,425.17120518603,946.563167754166,0.00165213119191068,0.0104085322116088
"ANKRD1",2.55314793058732,2.27201119181908,1.98919797249094,6.29409135737368,0.79627142003507,0.855664830368892
"ANKRD13A",1765.017819836,2417.17502757211,575.652116043879,1208.46114768652,0.0212676115599016,0.0652202338929776
"ANKRD13B",97.8417912729805,50.0762009226047,62.2795314235467,22.317413054423,0.0672345809042335,0.147781008518747
"ANKRD13C",479.646246045529,620.926005796529,149.802632452199,319.07299740626,0.0506490141650414,0.120497908307118
"ANKRD13D",711.02993030354,324.834252891676,179.377956401214,127.468835858443,0.000367663211547445,0.00335065214632827
"ANKRD16",123.457068318098,151.260032722184,47.8186765474845,71.2857469664276,0.175585729931057,0.294452201733755
"ANKRD17",1539.76521474846,2369.70078928829,682.929794485489,1329.48093917978,0.0132817355972197,0.0468596382751066
"ANKRD19",54.8441277271292,44.7421359054517,22.6543941288838,25.0333077648303,0.271254716613959,0.403664076544908
"ANKRD20A3",7.96950429038101,28.6666471796887,5.13217375737135,21.7949533925689,1.47506102255531e-07,5.09646522424636e-06
"ANKRD20A4",0.77158953778359,4.7697558475878,0.949920376273006,5.35078092717751,2.75298206483777e-06,6.31902433390617e-05
"ANKRD20B",7.09811548201481,30.0421819140308,4.3060962865318,20.9322432753004,9.81437005409238e-10,7.18528638830094e-08
"ANKRD22",94.2384609449902,28.6849717021366,73.2354895418597,43.4275022628821,0.0396875478722891,0.10158650478254
"ANKRD2",0.868326710194018,2.94021504647258,1.01385784455023,18.7073474121317,0.403314470190423,0.529383842703959
"ANKRD23",50.0416666252029,36.7704442328872,18.127095705628,30.3500823242836,0.101247076509134,0.198522493505663
"ANKRD24",50.8776546606004,75.4997091174684,27.1369537623701,40.163451867948,0.0443488685319701,0.109504340128964
"ANKRD26",156.447325092786,211.048137176021,74.5876428406265,110.825390201211,0.0950147852697816,0.189743492483971
"ANKRD26P1",10.4631806554499,0.65495778276941,28.8198393590987,1.1899711575417,0.367853737960542,0.496369408386085
"ANKRD27",561.293573891173,1101.69016890925,224.240651645015,599.344721340347,5.73586077202051e-05,0.000775838200852829
"ANKRD28",1070.61475675144,1500.39162769098,424.552344046836,858.515672133036,0.0352106476557689,0.0931164891812425
"ANKRD29",23.8375476677093,39.1852203814559,12.9221383048267,30.7440011029328,0.0198598378240643,0.0620320998768756
"ANKRD30A",0,0.164905253595238,0,1.15383151614234,0.276834116262202,0.409553116411343
"ANKRD30B",8.88012266601377,0.665515800508767,8.55115965379771,0.86321528880334,0.0298922350741338,0.0829502152388321
"ANKRD31",0.518463099320827,2.22527002933025,0.695998190935548,1.88133923059242,4.7264691807475e-05,0.000670144593561132
"ANKRD32",99.5872624931779,111.461600263816,38.252967267522,52.7402271412864,0.450247641098626,0.572482216011127
"ANKRD33",0.285632130693427,0.0993064430503184,0.318225682213987,0.233519278003504,0.148289804932116,0.261684741997737
"ANKRD34A",23.3578306814199,19.1412537826908,9.06929970280805,9.25721613395935,0.249225325377049,0.378693276597146
"ANKRD34B",1.19175120341424,1.14724886479339,1.30105376378729,2.92022030908192,0.941343777029127,0.958673303589391
"ANKRD34C",0.0804890242525818,1.24156401444115,0.227657339440356,1.76207825550716,1.05775724709394e-05,0.000190589855665765
"ANKRD35",17.3555753040049,31.3315514840403,5.91006974218112,17.1405463508745,9.12183426265159e-05,0.00113050726400389
"ANKRD36",185.13473257884,141.673032132432,97.710730573013,73.1909246404762,0.259390889948349,0.390017116097327
"ANKRD36B",24.6935561614836,24.6263693602704,17.96904033959,16.6564085593443,0.992239859785685,0.994500038584577
"ANKRD36BP1",38.3428295728853,91.1938435515271,32.4980270079086,67.6011238661712,0.00198747782226378,0.0118502537788867
"ANKRD37",114.90553996832,280.595189433375,34.7665846740695,173.811361367423,2.86299127589578e-08,1.2529722263887e-06
"ANKRD39",166.820125024099,120.708995000002,38.2566234276342,54.6703460417296,0.0113894870526705,0.04191825042334
"ANKRD40",836.719556311028,1082.25240897239,269.485772340698,522.135602595877,0.0527437413843835,0.124129331006091
"ANKRD42",433.490387295075,521.602114145875,110.194581462733,245.657183589262,0.0969456260803179,0.19242563596309
"ANKRD43",145.836850620481,84.9837838709616,95.2270784806961,62.2543678298424,0.117742805572607,0.221061486925879
"ANKRD44",49.5554472432929,76.7149254135312,36.079938377267,72.8324528708236,0.10649596841849,0.205782143056686
"ANKRD45",20.9296090086235,18.3389969482036,15.3480983825087,18.5668125268494,0.672022417699082,0.762242094924018
"ANKRD46",369.127836522017,707.440326263932,146.898162219037,379.784775838286,9.26534481261921e-05,0.00113973579475155
"ANKRD49",433.255273502928,427.685708695693,126.284050314126,225.629365405765,0.918473681999634,0.94268624136744
"ANKRD50",543.407186289436,734.024166449063,305.591130891332,421.119995443662,0.143998041993629,0.256489387329854
"ANKRD52",914.175519414227,1288.07875373941,451.36192037602,742.781416716375,0.0665930953987743,0.146682073681183
"ANKRD53",46.8353398393444,81.2990202271603,22.5537019383149,40.2209319121617,0.0028191322441856,0.0152897941675322
"ANKRD54",637.427836645877,586.088421498755,179.134854987815,276.919963762805,0.494452909458494,0.61155172991745
"ANKRD55",5.21770039116954,6.86317477678363,8.60628954722587,12.3506450960779,0.641637730613091,0.737997791370254
"ANKRD56",157.144005026127,144.490477270487,90.5277839398144,94.5992179028146,0.720496670846687,0.799631872658263
"ANKRD5",118.589578175013,293.309114987123,64.9860216164766,168.457084586981,1.31205150680888e-05,0.000228444648027525
"ANKRD57",439.470626380926,715.197437278815,207.23299418248,346.756868670403,0.00685825594746165,0.0291028857206011
"ANKRD58",16.3120362026093,7.85898415017288,6.29463541772287,9.23403525302056,0.00615593716936313,0.0268952888050874
"ANKRD6",350.889937304065,339.302441087019,255.873069647556,188.452656245249,0.904640393622506,0.933458446610167
"ANKRD7",4.49952807278999,7.00054073708892,2.2626177494857,4.78572319746164,0.0243629016211553,0.0716444653616594
"ANKRD9",54.0169956035356,75.9516533693835,36.5315510678426,56.9623290983683,0.166104810387133,0.283251202334766
"ANKS1A",763.244854522157,1369.63815578613,470.498852654453,757.942010330299,0.00815836802533231,0.0330326685630951
"ANKS1B",46.8528489683936,224.010846369922,36.4586200267045,149.17458972956,1.13245872058827e-09,8.11005165209654e-08
"ANKS3",462.17586975899,422.364937510876,154.550349395707,218.228634787597,0.531031835415651,0.644649014773829
"ANKS4B",0.0667834499771418,0.122793500075506,0.188892121399478,0.607579617231364,0.592149207308075,0.697225068081145
"ANKS6",1441.39660714101,1076.97563695233,482.26522435851,561.225343159514,0.0785380954976277,0.165195904382172
"ANKZF1",673.350588952931,549.767691371146,153.03138456167,236.111689932744,0.070172234060968,0.152432873509708
"ANLN",49.9570737948037,26.9974128705525,26.4538023216346,28.0228674493623,0.0472114733706445,0.114816344351874
"ANO10",527.225837549494,887.878724965952,115.268223520611,447.710939496809,7.9625531623068e-06,0.000150061743520067
"ANO1",1341.14565595978,1313.14580061814,433.023064344254,740.135537168925,0.879300171864997,0.91628856472349
"ANO2",12.0165041654514,13.7410154271258,5.56727101716025,13.177373447148,0.516388166452934,0.631308495258804
"ANO3",7.71225049530552,29.9720840032768,4.0118699897475,33.7359657579669,8.91751621669001e-06,0.000165057861251403
"ANO4",0.983699876602531,5.16718874602234,0.726987833190194,4.5163923943964,1.35128540813301e-08,6.71989527363754e-07
"ANO5",89.7918542155583,331.668169455325,66.1065434389797,212.878413964183,1.41327193179398e-07,4.91748717751777e-06
"ANO6",1713.87175694401,1191.82592623638,816.716957452773,692.763710991008,0.120783646126524,0.225001241658699
"ANO7",29.7216770260404,18.0796197968925,12.0451987875339,11.1616371522126,0.0301083083914888,0.0833539181294211
"ANO8",310.166477444454,158.374331592253,96.8886379471835,78.4604420236045,0.00259271801098126,0.0143914849234118
"ANO9",162.440632820115,115.142842075912,46.9735190297813,69.208972151031,0.0283382207386362,0.0798042026691156
"ANP32A",2157.38134515928,2211.48607513573,395.844213406502,1090.30958056092,0.788246882748733,0.850156252477709
"ANP32B",2572.14861077645,3038.42143622197,590.182816734305,1386.49514068924,0.106524807309589,0.205817674399592
"ANP32C",1.78686635125913,1.95374610678933,0.835043942476227,1.70950329488692,0.657577618989087,0.750918104393545
"ANP32D",0.257380719204081,0.217523334995373,0.31606945001901,0.378601794417745,0.75093294118916,0.822472239796414
"ANP32E",1642.81074144679,1576.99612286852,408.430259909963,850.263164012552,0.722033362683011,0.800660193957163
"ANPEP",287.23771733933,137.62549825862,113.290271622326,104.831038965469,0.00670035184235537,0.028562062593798
"ANTXR1",2082.71104215219,4285.66963671437,973.414600530843,2693.60459889628,0.000134098442756807,0.00153364386274829
"ANTXR2",298.259774964973,340.676120366079,158.055563969735,161.150815401517,0.495149117407931,0.612144803404381
"ANTXRL",0.72471101606616,0.367951210354691,1.27750944389219,0.597524966550194,0.460423103337949,0.581458291063974
"ANUBL1",154.789895936401,269.67108488209,52.7510008924218,133.825027176495,0.000169331591348237,0.00184329308001586
"ANXA10",0.143340629610131,0.09298185785043,0.405428524867492,0.282512919641148,0.742451105863148,0.81576835967802
"ANXA11",3581.61321824011,2945.11946203246,869.747024388731,1230.28316093553,0.0930263198097345,0.186749019766836
"ANXA1",26807.522028388,7307.43702523399,5967.02316237983,4509.37394555675,1.82192054335348e-05,0.000302792431905514
"ANXA13",0.410458664869502,0.150580367524097,0.760310278289409,0.493811379933859,0.375215951963708,0.503132222916407
"ANXA2",12695.5348973934,6835.12898676153,3331.12274141574,2743.1473487072,0.00126934075313082,0.00858461428302144
"ANXA2P1",59.8519240973852,38.4106825886808,19.331742044117,18.5140870084322,0.0163232755657817,0.054194103058226
"ANXA2P2",4132.04744452782,2453.29467027993,1504.84697157706,1060.02065329084,0.0157920949718296,0.0529738576690875
"ANXA2P3",8.5517091496256,4.58933744136576,7.43637313283853,4.94287518322088,0.18203771247876,0.302306325116511
"ANXA3",1545.01196774808,2281.07961548079,502.893339586299,1108.46739518215,0.00473126177018205,0.0222965947121238
"ANXA4",1874.17306443907,2035.77461725414,505.388194925046,968.409410295348,0.471144494231493,0.59121209758793
"ANXA5",9234.46264802742,6535.33008252409,2969.13211404413,3020.23757143658,0.0391583341907914,0.100647325957979
"ANXA6",2853.74568962675,4229.01828092507,796.30499068159,1828.08721497725,0.00137830315365665,0.00911188395707086
"ANXA7",3170.70180178955,3697.69780220663,783.605545080541,1889.7885139826,0.169737550725915,0.287479474027879
"ANXA8",73.5192746938282,2.82330187039051,144.257218911398,4.6878501283486,0.208273117804695,0.333094914897325
"ANXA8L1",0.295932733138604,0.0323434937849663,0.837024169509503,0.12489761468066,0.403162830591653,0.529311875006091
"ANXA8L2",25.1383755819418,1.47608436691523,41.0127611215906,2.09118523314854,0.146759739331379,0.259920802231567
"ANXA9",218.488584755344,511.070859636038,66.226753441188,297.197350178123,3.66635327267753e-08,1.54284532803657e-06
"AOAH",62.8078599931148,88.1508364294442,34.1593399419952,106.376873938175,0.177697377933654,0.296901006280257
"AOC2",16.9117917646039,14.3590875441603,8.15573525449489,8.22141390972403,0.427936617776668,0.551953877169016
"AOC3",531.815386620579,615.329602937387,157.013882088888,449.616240585194,0.309690466290622,0.444860980534465
"AOX1",81.074894839621,725.078418633102,74.9422321537609,453.91188918776,1.64750893382165e-14,1.29784163770734e-11
"AOX2P",0,0.00419930068196885,0,0.0322554405773268,0.321464383120816,0.450097791498337
"AP1AR",294.568519703293,396.96798024692,80.1073806789277,204.291981776852,0.0148864010399169,0.0508274587517551
"AP1B1",2370.62766329061,2617.47552676914,695.467330021786,1224.14788790223,0.413882198434969,0.539336731024832
"AP1G1",1898.6780230195,2437.21451451869,587.229635847291,1303.28273363274,0.0594346658524483,0.134975358544525
"AP1G2",1451.54168573194,808.973448501437,303.603469207735,337.81520618791,0.000296190045113924,0.00283852396519398
"AP1M1",860.947785562875,781.8085876707,189.422517416879,335.364604088746,0.339125536613006,0.469243016425139
"AP1M2",2870.80099087988,2214.06333870254,677.49638710687,1186.81925992654,0.037375142005302,0.0972860225551703
"AP1S1",827.115288802354,598.640731215158,215.12813066836,294.68601900733,0.0214377361860971,0.0655073353683469
"AP1S2",250.701421965724,229.547836354906,70.6911192382258,104.762689756268,0.472208557014419,0.592044999057791
"AP1S3",527.488135869891,981.430063546172,143.345196569619,498.672647881463,2.91512523489894e-06,6.65243063454227e-05
"AP2A1",1782.84402274993,1465.88383348252,471.269697092749,718.576422545212,0.123131359709413,0.228144604207093
"AP2A2",1114.02790015746,1172.10169729813,359.861702934322,502.547972093191,0.692517698810669,0.778227877910261
"AP2B1",5175.56008291976,6650.06310887018,1757.24175078745,3681.55392630158,0.0773997792163099,0.163465013607078
"AP2M1",6806.38603111796,5480.46705054467,1268.91016285171,2619.78913039622,0.0311292846089918,0.0852893894114476
"AP2S1",976.181653384272,811.851574727956,165.357927284696,416.802125784892,0.0512577990880864,0.121564438251538
"AP3B1",1244.70891182094,1792.47594454963,372.13127043511,953.512271332798,0.00601255921131638,0.0264840237585566
"AP3B2",114.17119921147,102.766494419226,39.1565181522201,62.8116209885981,0.49109996817077,0.608399243451918
"AP3D1",3088.35752186764,3922.272480609,1097.4837386676,2051.4006725927,0.0972558558354,0.192847042370355
"AP3M1",924.846073226189,1248.95345777386,341.677020238774,682.855464706348,0.0461447338502789,0.112765155533862
"AP3M2",374.113223642754,505.47993722125,112.996017840606,274.635078191374,0.0230935440846825,0.069134480314906
"AP3S1",1048.89739774077,934.292720187886,496.355442008879,429.71494654647,0.550155928945595,0.661434426462441
"AP3S2",1764.43090305665,2015.01386380541,316.075693179975,1235.14090567529,0.207447123285934,0.332221601592289
"AP4B1",398.661489005257,401.884593111892,103.826838084926,151.899041262499,0.939709693759637,0.957702479243546
"AP4E1",259.513002954372,302.696846280408,82.8613376957264,149.768887073348,0.239683770686844,0.368545610548619
"AP4M1",445.720924653252,324.910015991606,72.1651023854543,148.180880422935,0.00155489807955684,0.00995195410425496
"AP4S1",104.077451078642,155.251759851978,30.4562478403656,79.3856948211074,0.002249728447401,0.0129891973154838
"APAF1",430.152976969764,490.341248707937,203.302819641932,235.899109444551,0.459538051697652,0.580621183687275
"APBA1",132.959946101693,180.046735090416,132.268201282402,146.976498718308,0.374441047859694,0.50239194630774
"APBA2",152.990503045017,157.585356450552,198.061435263761,78.2885779360263,0.949970198145358,0.964864006306069
"APBA3",306.124047673802,289.619582938755,82.5921960833556,123.019371657352,0.629366447689708,0.728074648778261
"APBB1",750.920440987689,1036.41129524525,318.088674224313,527.962447678365,0.0495027581059907,0.118645164675597
"APBB1IP",196.766085922192,171.089751248958,113.689614060596,189.972751122067,0.595561937162825,0.700071433119535
"APBB2",1894.07193994704,2849.69352354056,737.968326237317,1605.00683523427,0.010445174884871,0.0393472215345542
"APBB3",682.516406961195,411.38735837873,123.997919611344,206.923519371889,0.000149435946575747,0.001680749018768
"APC2",3.1523764708456,3.82077187391561,1.14770593229841,2.11211393852523,0.193439142022523,0.31579300901954
"APC",454.971961229962,817.871996898255,224.084307025642,462.659876916163,0.00203802926452745,0.0120916927093371
"APCDD1",242.597481685812,163.565664798027,96.5863314254294,88.2239410428184,0.0570683754547826,0.131189983215418
"APCDD1L",7.65377399032032,1.029128484155,7.86214963793336,1.21977067571046,0.0487015189201394,0.117262723504458
"APCS",0,0,0,0,NA,NA
"APEH",2348.02135937545,2588.23832377487,647.608052822633,1264.45106107521,0.407189087165726,0.533154835625411
"APEX1",2812.95816190767,2717.65909619789,838.387663812375,1289.86189611167,0.784419540556401,0.847507045848023
"APEX2",431.97609063814,390.61826073157,121.643734645053,174.618475765713,0.412801127741096,0.538426744137568
"APH1A",4049.4624908159,5043.11478287782,1256.91676207299,2543.17271885847,0.0915153399246198,0.184624370464604
"APH1B",717.455773632622,989.59029561203,197.597471794204,545.824229784541,0.0112631257079103,0.0416184931670594
"API5",1861.89741893892,2437.03439927129,554.604400911579,1274.20418752457,0.0370308231028627,0.0966234335277584
"APIP",457.655487568116,537.901141896852,136.759906944311,263.979772309225,0.195688880123694,0.31807612658456
"APITD1",302.082298216961,415.346707329263,73.51398139977,231.567766217003,0.00771892010471562,0.0316239676601351
"APLF",51.1158479232044,66.122255998517,19.69025227474,31.4570563308295,0.0868741250413055,0.17766344948738
"APLN",112.172936853398,20.3344810476342,80.4845163855469,22.6200485008718,0.014429673435986,0.0498614049688735
"APLNR",1114.13750470822,408.541163362247,820.854028691789,328.078149161026,0.0456508930609484,0.111961231375133
"APLP1",47.8173787966595,38.0658190510479,19.2077413936151,25.1850702828632,0.2235032347282,0.35039585294835
"APLP2",77193.8008276851,39931.329593152,20068.1169502877,22526.4889244481,0.000759443421162689,0.00580158213203181
"APOA1",21.2879142445809,76.9298933579503,23.5135130031927,59.7979973955814,6.51075834752066e-05,0.000859402646756514
"APOA1BP",1402.00448155256,1695.24581013289,344.005576915844,934.101676361598,0.100608511146608,0.197511548848229
"APOA2",1.68783917668642,0.0360237221200136,2.27916291798784,0.130919412985544,0.0795608379664969,0.16661751838709
"APOA4",0.315831803089959,2.03032975715872,0.410918034972319,2.36658840133794,4.48315197688381e-06,9.61777723668297e-05
"APOA5",0.270174803043103,2.82646056096491,0.572804746372444,3.25738272926093,9.93291558912989e-07,2.6187260992279e-05
"APOB",0.867011132487551,1.30537051532061,1.3241065215209,1.66535063170942,0.414875018336308,0.540122598411784
"APOB48R",209.548613226924,131.687361450685,64.7919341917989,112.108848838823,0.0127636953176481,0.0455047457613615
"APOBEC1",0,0,0,0,NA,NA
"APOBEC2",6.73890131569716,3.91336602241949,5.54060449891475,6.64443432539069,0.216560172730074,0.342400131803635
"APOBEC3A",17.1772031555526,15.266096385701,12.2396086685109,19.4130722641462,0.709385244698051,0.790596627756404
"APOBEC3B",37.3913754234665,104.705346450659,19.4014853067994,127.940606399838,0.000399178383052168,0.00355720320173276
"APOBEC3C",320.969840587152,342.643617190525,120.823084938285,175.056104317976,0.662763542533231,0.755199272009838
"APOBEC3D",100.73507807225,79.8797518719898,33.5572304186626,65.7912286936736,0.1736893105322,0.292187347879144
"APOBEC3F",238.616699388597,221.596988545188,45.6907768097834,94.6410042529138,0.413929134599034,0.539362205689651
"APOBEC3G",513.444658464444,344.054798504673,131.732068385061,210.143241976174,0.0082319686115542,0.0332282004172881
"APOBEC3H",33.4780921719225,5.66798778833821,9.96479176762203,5.28375883333178,7.54987139574677e-05,0.000970542867283531
"APOBEC4",0,0.22362625140878,0,0.297436047283379,3.19194879384847e-07,9.96232005484179e-06
"APOC1",2774.36859011233,478.218485633357,1392.56256216167,810.999980883676,0.00207046765569146,0.012208320362631
"APOC1P1",5.92598164822583,0.122842020277384,6.40246209530322,0.313927457354977,0.0373536532420573,0.0972429407731759
"APOC2",107.396174246728,28.9320431546986,62.757482301298,61.6271001661833,0.0089551194161162,0.0352231119993993
"APOC3",0.037753728372581,0.0429690233363399,0.106783669389308,0.152597257482371,0.904848286817099,0.933575134145848
"APOC4",1.58917907419982,0.366945137309899,0.868072883929056,0.605907040342239,0.00488583703378653,0.0228338098109615
"APOD",649.215182197306,2018.36374086573,582.29606687775,1631.81425388289,8.78538619301545e-05,0.0010957529809072
"APOE",20120.4409405697,2312.80067184074,8753.99784202923,3593.44009874701,0.00063325447812057,0.00503078406297156
"APOF",0.330362560172507,0.397960987557533,0.317219666935846,0.50163196365525,0.61165489725667,0.713272231271143
"APOH",0.130486660683123,0.0311847501661987,0.274207037440715,0.128837543307729,0.34458797005789,0.474700299546732
"APOL1",2068.36949985441,955.968423737062,659.895276872316,749.939851923792,0.00146501375010227,0.00949703120293419
"APOL2",811.532041978648,630.868821626979,188.882036779005,329.901223248915,0.0395032142529504,0.101233090630788
"APOL3",579.89997274319,643.595675938011,174.415717453266,364.919435676039,0.424502573211519,0.54903485104273
"APOL4",180.413540887695,99.4938792470852,122.283088118484,88.6555348646447,0.108030689702659,0.207992609541908
"APOL5",1.39867225818946,0.672921909631009,1.32063942850424,0.878285442166821,0.170208136324222,0.28791818221711
"APOL6",1819.17037552142,1604.92559170995,581.245760486331,1022.86406651226,0.396572778363484,0.523233454741965
"APOLD1",1705.28930757903,2055.81886292581,831.532241421917,1584.67644256642,0.344403652333495,0.474479575309958
"APOM",46.1971289772511,77.7877686894795,8.9496594917154,37.2823677406555,1.77906252095678e-06,4.28847702420109e-05
"APOO",227.495607955728,324.592296763519,56.717455617188,173.597575969407,0.0031120617201204,0.0164590240164008
"APOOL",73.4728052170439,209.060677313714,46.7448731750537,138.630746340697,5.83539663588992e-06,0.000118354584291675
"APP",25074.911574612,32423.3058166315,8644.78294799271,18493.6315417455,0.0755647785224565,0.16064040891853
"APPBP2",789.531799298792,1257.27371247789,303.965344168576,694.554096210889,0.00346800232963767,0.0177779101885123
"APPL1",928.358585776528,1629.57479938657,436.015754268948,921.578803177836,0.00220971502668032,0.0128107529394884
"APPL2",469.050868864082,612.295367016212,180.520390454671,284.972781224173,0.0754924223503018,0.160538577450258
"APRT",1637.6895978791,1437.6358574631,407.752777564145,690.602883313517,0.259706354755261,0.390312648851503
"APTX",382.917972881916,383.723449585972,87.450779072773,176.942737628371,0.983586063023093,0.988303261488612
"AQP10",0.130779273502511,0.163114107072114,0.181235684910052,0.307326697576417,0.675485392726163,0.76502440188332
"AQP11",28.0840058773768,48.8930409473449,14.2713168338766,24.8703640200841,0.00386562443431252,0.0193011562043891
"AQP12A",0,0.199665020850787,0,0.64058001833948,0.0199115985402996,0.0621456452698352
"AQP12B",0.174608057631625,3.79405035266782,0.493866166404534,10.8721698466952,0.0137827521302004,0.048113623474278
"AQP1",4460.59800462716,2327.65843714099,1351.0435334397,1620.62411922856,0.002220030010751,0.0128591973622736
"AQP2",3.30171042983344,2.08637692048365,2.81951047396518,3.87190990595489,0.299966687253058,0.434495609924502
